"R_growth_cyano","R_growth_green","R_growth_diatom","w_p_cyano","w_p_green","w_p_diatom","deviation","datetime","variable","prediction"
3,2,3,-0.2,-0.13,-0.15,0,2019-01-30,"PHY_tchla_1.6",1.33170891906158
3,2,3,-0.2,-0.13,-0.15,0,2019-01-31,"PHY_tchla_1.6",1.35417213944072
3,2,3,-0.2,-0.13,-0.15,0,2019-02-01,"PHY_tchla_1.6",1.45830727911475
3,2,3,-0.2,-0.13,-0.15,0,2019-02-02,"PHY_tchla_1.6",1.51806923385588
3,2,3,-0.2,-0.13,-0.15,0,2019-02-03,"PHY_tchla_1.6",1.37026479519532
3,2,3,-0.2,-0.13,-0.15,0,2019-02-04,"PHY_tchla_1.6",1.39871717010911
3,2,3,-0.2,-0.13,-0.15,0,2019-02-05,"PHY_tchla_1.6",1.42072766973767
3,2,3,-0.2,-0.13,-0.15,0,2019-02-06,"PHY_tchla_1.6",1.46501538987374
3,2,3,-0.2,-0.13,-0.15,0,2019-02-07,"PHY_tchla_1.6",1.56747133648785
3,2,3,-0.2,-0.13,-0.15,0,2019-02-08,"PHY_tchla_1.6",1.69971162924941
3,2,3,-0.2,-0.13,-0.15,0,2019-02-09,"PHY_tchla_1.6",1.60976247501606
3,2,3,-0.2,-0.13,-0.15,0,2019-02-10,"PHY_tchla_1.6",1.68869049223837
3,2,3,-0.2,-0.13,-0.15,0,2019-02-11,"PHY_tchla_1.6",1.72561658711979
3,2,3,-0.2,-0.13,-0.15,0,2019-02-12,"PHY_tchla_1.6",1.73409980293202
3,2,3,-0.2,-0.13,-0.15,0,2019-02-13,"PHY_tchla_1.6",1.71880434595867
3,2,3,-0.2,-0.13,-0.15,0,2019-02-14,"PHY_tchla_1.6",1.71052388643533
3,2,3,-0.2,-0.13,-0.15,0,2019-02-15,"PHY_tchla_1.6",1.72698210943294
3,2,3,-0.2,-0.13,-0.15,0,2019-02-16,"PHY_tchla_1.6",1.72983978442217
3,2,3,-0.2,-0.13,-0.15,0,2019-02-17,"PHY_tchla_1.6",1.72071280710762
3,2,3,-0.2,-0.13,-0.15,0,2019-02-18,"PHY_tchla_1.6",1.70799646783555
3,2,3,-0.2,-0.13,-0.15,0,2019-02-19,"PHY_tchla_1.6",1.70516897650107
3,2,3,-0.2,-0.13,-0.15,0,2019-02-20,"PHY_tchla_1.6",1.69837282345725
3,2,3,-0.2,-0.13,-0.15,0,2019-02-21,"PHY_tchla_1.6",1.66329806696125
3,2,3,-0.2,-0.13,-0.15,0,2019-02-22,"PHY_tchla_1.6",1.63794880562186
3,2,3,-0.2,-0.13,-0.15,0,2019-02-23,"PHY_tchla_1.6",1.57483801894341
3,2,3,-0.2,-0.13,-0.15,0,2019-02-24,"PHY_tchla_1.6",1.51638985199389
3,2,3,-0.2,-0.13,-0.15,0,2019-02-25,"PHY_tchla_1.6",1.50152932954976
3,2,3,-0.2,-0.13,-0.15,0,2019-02-26,"PHY_tchla_1.6",1.49287597421659
3,2,3,-0.2,-0.13,-0.15,0,2019-02-27,"PHY_tchla_1.6",1.48318380222263
3,2,3,-0.2,-0.13,-0.15,0,2019-02-28,"PHY_tchla_1.6",1.4744005344944
3,2,3,-0.2,-0.13,-0.15,0,2019-03-01,"PHY_tchla_1.6",1.4875278094205
3,2,3,-0.2,-0.13,-0.15,0,2019-03-02,"PHY_tchla_1.6",1.44430269142953
3,2,3,-0.2,-0.13,-0.15,0,2019-03-03,"PHY_tchla_1.6",1.47175174184621
3,2,3,-0.2,-0.13,-0.15,0,2019-03-04,"PHY_tchla_1.6",1.42790726198694
3,2,3,-0.2,-0.13,-0.15,0,2019-03-05,"PHY_tchla_1.6",1.43752719621482
3,2,3,-0.2,-0.13,-0.15,0,2019-03-06,"PHY_tchla_1.6",1.43317283948582
3,2,3,-0.2,-0.13,-0.15,0,2019-03-07,"PHY_tchla_1.6",1.42776422694061
3,2,3,-0.2,-0.13,-0.15,0,2019-03-08,"PHY_tchla_1.6",1.40593749265221
3,2,3,-0.2,-0.13,-0.15,0,2019-03-09,"PHY_tchla_1.6",1.38410150154423
3,2,3,-0.2,-0.13,-0.15,0,2019-03-10,"PHY_tchla_1.6",1.36626191164519
3,2,3,-0.2,-0.13,-0.15,0,2019-03-11,"PHY_tchla_1.6",1.35861903360935
3,2,3,-0.2,-0.13,-0.15,0,2019-03-12,"PHY_tchla_1.6",1.37226142720895
3,2,3,-0.2,-0.13,-0.15,0,2019-03-13,"PHY_tchla_1.6",1.3882667369143
3,2,3,-0.2,-0.13,-0.15,0,2019-03-14,"PHY_tchla_1.6",1.39752009630876
3,2,3,-0.2,-0.13,-0.15,0,2019-03-15,"PHY_tchla_1.6",1.39378808243174
3,2,3,-0.2,-0.13,-0.15,0,2019-03-16,"PHY_tchla_1.6",1.37492947771354
3,2,3,-0.2,-0.13,-0.15,0,2019-03-17,"PHY_tchla_1.6",1.42439549074801
3,2,3,-0.2,-0.13,-0.15,0,2019-03-18,"PHY_tchla_1.6",1.42892224430217
3,2,3,-0.2,-0.13,-0.15,0,2019-03-19,"PHY_tchla_1.6",1.45556190623716
3,2,3,-0.2,-0.13,-0.15,0,2019-03-20,"PHY_tchla_1.6",1.44820348271674
3,2,3,-0.2,-0.13,-0.15,0,2019-03-21,"PHY_tchla_1.6",1.44180551458839
3,2,3,-0.2,-0.13,-0.15,0,2019-03-22,"PHY_tchla_1.6",1.44652576942396
3,2,3,-0.2,-0.13,-0.15,0,2019-03-23,"PHY_tchla_1.6",1.48452054150631
3,2,3,-0.2,-0.13,-0.15,0,2019-03-24,"PHY_tchla_1.6",1.50628713834974
3,2,3,-0.2,-0.13,-0.15,0,2019-03-25,"PHY_tchla_1.6",1.51443158062568
3,2,3,-0.2,-0.13,-0.15,0,2019-03-26,"PHY_tchla_1.6",1.47755151488269
3,2,3,-0.2,-0.13,-0.15,0,2019-03-27,"PHY_tchla_1.6",1.52925123444265
3,2,3,-0.2,-0.13,-0.15,0,2019-03-28,"PHY_tchla_1.6",1.52900175202484
3,2,3,-0.2,-0.13,-0.15,0,2019-03-29,"PHY_tchla_1.6",1.5411498994306
3,2,3,-0.2,-0.13,-0.15,0,2019-03-30,"PHY_tchla_1.6",1.54167299280914
3,2,3,-0.2,-0.13,-0.15,0,2019-03-31,"PHY_tchla_1.6",1.58786358758899
3,2,3,-0.2,-0.13,-0.15,0,2019-04-01,"PHY_tchla_1.6",1.62556381223883
3,2,3,-0.2,-0.13,-0.15,0,2019-04-02,"PHY_tchla_1.6",1.64402152322951
3,2,3,-0.2,-0.13,-0.15,0,2019-04-03,"PHY_tchla_1.6",1.69255021325138
3,2,3,-0.2,-0.13,-0.15,0,2019-04-04,"PHY_tchla_1.6",1.68360291704038
3,2,3,-0.2,-0.13,-0.15,0,2019-04-05,"PHY_tchla_1.6",1.70757841121619
3,2,3,-0.2,-0.13,-0.15,0,2019-04-06,"PHY_tchla_1.6",1.67752616970574
3,2,3,-0.2,-0.13,-0.15,0,2019-04-07,"PHY_tchla_1.6",1.84634353211368
3,2,3,-0.2,-0.13,-0.15,0,2019-04-08,"PHY_tchla_1.6",1.88142031099629
3,2,3,-0.2,-0.13,-0.15,0,2019-04-09,"PHY_tchla_1.6",1.8744815655541
3,2,3,-0.2,-0.13,-0.15,0,2019-04-10,"PHY_tchla_1.6",1.74420448250018
3,2,3,-0.2,-0.13,-0.15,0,2019-04-11,"PHY_tchla_1.6",1.86912944625878
3,2,3,-0.2,-0.13,-0.15,0,2019-04-12,"PHY_tchla_1.6",2.02582765901639
3,2,3,-0.2,-0.13,-0.15,0,2019-04-13,"PHY_tchla_1.6",2.14958167750491
3,2,3,-0.2,-0.13,-0.15,0,2019-04-14,"PHY_tchla_1.6",2.30256801726433
3,2,3,-0.2,-0.13,-0.15,0,2019-04-15,"PHY_tchla_1.6",2.32434648463217
3,2,3,-0.2,-0.13,-0.15,0,2019-04-16,"PHY_tchla_1.6",2.46071892649622
3,2,3,-0.2,-0.13,-0.15,0,2019-04-17,"PHY_tchla_1.6",2.60662612601512
3,2,3,-0.2,-0.13,-0.15,0,2019-04-18,"PHY_tchla_1.6",2.95780628517969
3,2,3,-0.2,-0.13,-0.15,0,2019-04-19,"PHY_tchla_1.6",2.98196359473592
3,2,3,-0.2,-0.13,-0.15,0,2019-04-20,"PHY_tchla_1.6",3.10855338758631
3,2,3,-0.2,-0.13,-0.15,0,2019-04-21,"PHY_tchla_1.6",3.41608869811799
3,2,3,-0.2,-0.13,-0.15,0,2019-04-22,"PHY_tchla_1.6",3.70736453069287
3,2,3,-0.2,-0.13,-0.15,0,2019-04-23,"PHY_tchla_1.6",4.192525274949
3,2,3,-0.2,-0.13,-0.15,0,2019-04-24,"PHY_tchla_1.6",4.53993189938019
3,2,3,-0.2,-0.13,-0.15,0,2019-04-25,"PHY_tchla_1.6",5.02749071650478
3,2,3,-0.2,-0.13,-0.15,0,2019-04-26,"PHY_tchla_1.6",5.26355457147679
3,2,3,-0.2,-0.13,-0.15,0,2019-04-27,"PHY_tchla_1.6",5.2868379727568
3,2,3,-0.2,-0.13,-0.15,0,2019-04-28,"PHY_tchla_1.6",5.59377689506278
3,2,3,-0.2,-0.13,-0.15,0,2019-04-29,"PHY_tchla_1.6",6.15721186867683
3,2,3,-0.2,-0.13,-0.15,0,2019-04-30,"PHY_tchla_1.6",6.47503664762035
3,2,3,-0.2,-0.13,-0.15,0,2019-05-01,"PHY_tchla_1.6",7.10877699364508
3,2,3,-0.2,-0.13,-0.15,0,2019-05-02,"PHY_tchla_1.6",7.44864926773601
3,2,3,-0.2,-0.13,-0.15,0,2019-05-03,"PHY_tchla_1.6",7.02975894239745
3,2,3,-0.2,-0.13,-0.15,0,2019-05-04,"PHY_tchla_1.6",6.75350764881995
3,2,3,-0.2,-0.13,-0.15,0,2019-05-05,"PHY_tchla_1.6",6.44895607654258
3,2,3,-0.2,-0.13,-0.15,0,2019-05-06,"PHY_tchla_1.6",5.93054329083077
3,2,3,-0.2,-0.13,-0.15,0,2019-05-07,"PHY_tchla_1.6",5.9866138869411
3,2,3,-0.2,-0.13,-0.15,0,2019-05-08,"PHY_tchla_1.6",6.25873106263376
3,2,3,-0.2,-0.13,-0.15,0,2019-05-09,"PHY_tchla_1.6",6.84503653654508
3,2,3,-0.2,-0.13,-0.15,0,2019-05-10,"PHY_tchla_1.6",6.18173635790824
3,2,3,-0.2,-0.13,-0.15,0,2019-05-11,"PHY_tchla_1.6",6.9151297450507
3,2,3,-0.2,-0.13,-0.15,0,2019-05-12,"PHY_tchla_1.6",6.3403827930111
3,2,3,-0.2,-0.13,-0.15,0,2019-05-13,"PHY_tchla_1.6",6.20672812673179
3,2,3,-0.2,-0.13,-0.15,0,2019-05-14,"PHY_tchla_1.6",6.32334032879873
3,2,3,-0.2,-0.13,-0.15,0,2019-05-15,"PHY_tchla_1.6",6.71820310112893
3,2,3,-0.2,-0.13,-0.15,0,2019-05-16,"PHY_tchla_1.6",6.62515984542017
3,2,3,-0.2,-0.13,-0.15,0,2019-05-17,"PHY_tchla_1.6",7.09142855341314
3,2,3,-0.2,-0.13,-0.15,0,2019-05-18,"PHY_tchla_1.6",6.98494279926757
3,2,3,-0.2,-0.13,-0.15,0,2019-05-19,"PHY_tchla_1.6",6.69451163443163
3,2,3,-0.2,-0.13,-0.15,0,2019-05-20,"PHY_tchla_1.6",6.79663962306769
3,2,3,-0.2,-0.13,-0.15,0,2019-05-21,"PHY_tchla_1.6",6.79561814927578
3,2,3,-0.2,-0.13,-0.15,0,2019-05-22,"PHY_tchla_1.6",5.01491615468233
3,2,3,-0.2,-0.13,-0.15,0,2019-05-23,"PHY_tchla_1.6",4.83347180212914
3,2,3,-0.2,-0.13,-0.15,0,2019-05-24,"PHY_tchla_1.6",5.03739695447535
3,2,3,-0.2,-0.13,-0.15,0,2019-05-25,"PHY_tchla_1.6",4.77503564401387
3,2,3,-0.2,-0.13,-0.15,0,2019-05-26,"PHY_tchla_1.6",4.5246715495651
3,2,3,-0.2,-0.13,-0.15,0,2019-05-27,"PHY_tchla_1.6",3.9073200459719
3,2,3,-0.2,-0.13,-0.15,0,2019-05-28,"PHY_tchla_1.6",3.80697998758315
3,2,3,-0.2,-0.13,-0.15,0,2019-05-29,"PHY_tchla_1.6",3.77088378951816
3,2,3,-0.2,-0.13,-0.15,0,2019-05-30,"PHY_tchla_1.6",3.8105321418227
3,2,3,-0.2,-0.13,-0.15,0,2019-05-31,"PHY_tchla_1.6",4.09642643548829
3,2,3,-0.2,-0.13,-0.15,0,2019-06-01,"PHY_tchla_1.6",4.23151329749694
3,2,3,-0.2,-0.13,-0.15,0,2019-06-02,"PHY_tchla_1.6",4.48183142676124
3,2,3,-0.2,-0.13,-0.15,0,2019-06-03,"PHY_tchla_1.6",4.61950276104575
3,2,3,-0.2,-0.13,-0.15,0,2019-06-04,"PHY_tchla_1.6",4.78557838372263
3,2,3,-0.2,-0.13,-0.15,0,2019-06-05,"PHY_tchla_1.6",4.81510221944464
3,2,3,-0.2,-0.13,-0.15,0,2019-06-06,"PHY_tchla_1.6",4.87314745204675
3,2,3,-0.2,-0.13,-0.15,0,2019-06-07,"PHY_tchla_1.6",5.20688359254734
3,2,3,-0.2,-0.13,-0.15,0,2019-06-08,"PHY_tchla_1.6",4.59507376849187
3,2,3,-0.2,-0.13,-0.15,0,2019-06-09,"PHY_tchla_1.6",4.7181781230652
3,2,3,-0.2,-0.13,-0.15,0,2019-06-10,"PHY_tchla_1.6",4.75936948879598
3,2,3,-0.2,-0.13,-0.15,0,2019-06-11,"PHY_tchla_1.6",4.78093484716331
3,2,3,-0.2,-0.13,-0.15,0,2019-06-12,"PHY_tchla_1.6",5.06363694118924
3,2,3,-0.2,-0.13,-0.15,0,2019-06-13,"PHY_tchla_1.6",5.51842557000435
3,2,3,-0.2,-0.13,-0.15,0,2019-06-14,"PHY_tchla_1.6",5.39721842742471
3,2,3,-0.2,-0.13,-0.15,0,2019-06-15,"PHY_tchla_1.6",5.55621304734552
3,2,3,-0.2,-0.13,-0.15,0,2019-06-16,"PHY_tchla_1.6",6.14132620770008
3,2,3,-0.2,-0.13,-0.15,0,2019-06-17,"PHY_tchla_1.6",6.12357504435136
3,2,3,-0.2,-0.13,-0.15,0,2019-06-18,"PHY_tchla_1.6",6.03054198134921
3,2,3,-0.2,-0.13,-0.15,0,2019-06-19,"PHY_tchla_1.6",5.54797953062166
3,2,3,-0.2,-0.13,-0.15,0,2019-06-20,"PHY_tchla_1.6",5.39203338346476
3,2,3,-0.2,-0.13,-0.15,0,2019-06-21,"PHY_tchla_1.6",4.52509489493301
3,2,3,-0.2,-0.13,-0.15,0,2019-06-22,"PHY_tchla_1.6",4.63097634199621
3,2,3,-0.2,-0.13,-0.15,0,2019-06-23,"PHY_tchla_1.6",4.94104218165952
3,2,3,-0.2,-0.13,-0.15,0,2019-06-24,"PHY_tchla_1.6",5.32160867605706
3,2,3,-0.2,-0.13,-0.15,0,2019-06-25,"PHY_tchla_1.6",5.24888066423657
3,2,3,-0.2,-0.13,-0.15,0,2019-06-26,"PHY_tchla_1.6",4.54506780082383
3,2,3,-0.2,-0.13,-0.15,0,2019-06-27,"PHY_tchla_1.6",4.76617455018089
3,2,3,-0.2,-0.13,-0.15,0,2019-06-28,"PHY_tchla_1.6",4.99872354199198
3,2,3,-0.2,-0.13,-0.15,0,2019-06-29,"PHY_tchla_1.6",4.84011430979422
3,2,3,-0.2,-0.13,-0.15,0,2019-06-30,"PHY_tchla_1.6",4.68887183317327
3,2,3,-0.2,-0.13,-0.15,0,2019-07-01,"PHY_tchla_1.6",4.75224651468546
3,2,3,-0.2,-0.13,-0.15,0,2019-07-02,"PHY_tchla_1.6",4.81789100831407
3,2,3,-0.2,-0.13,-0.15,0,2019-07-03,"PHY_tchla_1.6",4.73725346201546
3,2,3,-0.2,-0.13,-0.15,0,2019-07-04,"PHY_tchla_1.6",4.86338613786381
3,2,3,-0.2,-0.13,-0.15,0,2019-07-05,"PHY_tchla_1.6",5.26424305708396
3,2,3,-0.2,-0.13,-0.15,0,2019-07-06,"PHY_tchla_1.6",4.8489047352403
3,2,3,-0.2,-0.13,-0.15,0,2019-07-07,"PHY_tchla_1.6",5.35113854906887
3,2,3,-0.2,-0.13,-0.15,0,2019-07-08,"PHY_tchla_1.6",4.9056633710973
3,2,3,-0.2,-0.13,-0.15,0,2019-07-09,"PHY_tchla_1.6",5.24921298093912
3,2,3,-0.2,-0.13,-0.15,0,2019-07-10,"PHY_tchla_1.6",4.92607790468978
3,2,3,-0.2,-0.13,-0.15,0,2019-07-11,"PHY_tchla_1.6",5.32938897261974
3,2,3,-0.2,-0.13,-0.15,0,2019-07-12,"PHY_tchla_1.6",4.93440328849344
3,2,3,-0.2,-0.13,-0.15,0,2019-07-13,"PHY_tchla_1.6",5.06433722405248
3,2,3,-0.2,-0.13,-0.15,0,2019-07-14,"PHY_tchla_1.6",5.15795747642159
3,2,3,-0.2,-0.13,-0.15,0,2019-07-15,"PHY_tchla_1.6",5.31624949783436
3,2,3,-0.2,-0.13,-0.15,0,2019-07-16,"PHY_tchla_1.6",5.36110712882857
3,2,3,-0.2,-0.13,-0.15,0,2019-07-17,"PHY_tchla_1.6",5.9044386210754
3,2,3,-0.2,-0.13,-0.15,0,2019-07-18,"PHY_tchla_1.6",5.62174609172479
3,2,3,-0.2,-0.13,-0.15,0,2019-07-19,"PHY_tchla_1.6",5.95340870719466
3,2,3,-0.2,-0.13,-0.15,0,2019-07-20,"PHY_tchla_1.6",5.89468054800057
3,2,3,-0.2,-0.13,-0.15,0,2019-07-21,"PHY_tchla_1.6",5.84890470526041
3,2,3,-0.2,-0.13,-0.15,0,2019-07-22,"PHY_tchla_1.6",5.35274637860962
3,2,3,-0.2,-0.13,-0.15,0,2019-07-23,"PHY_tchla_1.6",5.45377526812462
3,2,3,-0.2,-0.13,-0.15,0,2019-07-24,"PHY_tchla_1.6",5.50336769924608
3,2,3,-0.2,-0.13,-0.15,0,2019-07-25,"PHY_tchla_1.6",5.60998550291899
3,2,3,-0.2,-0.13,-0.15,0,2019-07-26,"PHY_tchla_1.6",5.56424622483895
3,2,3,-0.2,-0.13,-0.15,0,2019-07-27,"PHY_tchla_1.6",5.97032650503351
3,2,3,-0.2,-0.13,-0.15,0,2019-07-28,"PHY_tchla_1.6",5.89410463938706
3,2,3,-0.2,-0.13,-0.15,0,2019-07-29,"PHY_tchla_1.6",5.75113822136396
3,2,3,-0.2,-0.13,-0.15,0,2019-07-30,"PHY_tchla_1.6",5.14177822314608
3,2,3,-0.2,-0.13,-0.15,0,2019-07-31,"PHY_tchla_1.6",4.9437058979894
3,2,3,-0.2,-0.13,-0.15,0,2019-08-01,"PHY_tchla_1.6",4.87253157993921
3,2,3,-0.2,-0.13,-0.15,0,2019-08-02,"PHY_tchla_1.6",4.67608161725036
3,2,3,-0.2,-0.13,-0.15,0,2019-08-03,"PHY_tchla_1.6",4.65707278601772
3,2,3,-0.2,-0.13,-0.15,0,2019-08-04,"PHY_tchla_1.6",4.99769382767266
3,2,3,-0.2,-0.13,-0.15,0,2019-08-05,"PHY_tchla_1.6",4.56873476567606
3,2,3,-0.2,-0.13,-0.15,0,2019-08-06,"PHY_tchla_1.6",4.56003784266019
3,2,3,-0.2,-0.13,-0.15,0,2019-08-07,"PHY_tchla_1.6",4.48975566121273
3,2,3,-0.2,-0.13,-0.15,0,2019-08-08,"PHY_tchla_1.6",4.61040290279906
3,2,3,-0.2,-0.13,-0.15,0,2019-08-09,"PHY_tchla_1.6",4.74837426240223
3,2,3,-0.2,-0.13,-0.15,0,2019-08-10,"PHY_tchla_1.6",4.8692789214017
3,2,3,-0.2,-0.13,-0.15,0,2019-08-11,"PHY_tchla_1.6",5.11588310508839
3,2,3,-0.2,-0.13,-0.15,0,2019-08-12,"PHY_tchla_1.6",5.25041970368321
3,2,3,-0.2,-0.13,-0.15,0,2019-08-13,"PHY_tchla_1.6",5.80930534625827
3,2,3,-0.2,-0.13,-0.15,0,2019-08-14,"PHY_tchla_1.6",6.34607572147775
3,2,3,-0.2,-0.13,-0.15,0,2019-08-15,"PHY_tchla_1.6",5.24793979482577
3,2,3,-0.2,-0.13,-0.15,0,2019-08-16,"PHY_tchla_1.6",5.53261976894122
3,2,3,-0.2,-0.13,-0.15,0,2019-08-17,"PHY_tchla_1.6",5.01402702008624
3,2,3,-0.2,-0.13,-0.15,0,2019-08-18,"PHY_tchla_1.6",5.46583624290887
3,2,3,-0.2,-0.13,-0.15,0,2019-08-19,"PHY_tchla_1.6",5.42587219463195
3,2,3,-0.2,-0.13,-0.15,0,2019-08-20,"PHY_tchla_1.6",4.99962342549116
3,2,3,-0.2,-0.13,-0.15,0,2019-08-21,"PHY_tchla_1.6",5.0219921335465
3,2,3,-0.2,-0.13,-0.15,0,2019-08-22,"PHY_tchla_1.6",4.99193511722545
3,2,3,-0.2,-0.13,-0.15,0,2019-08-23,"PHY_tchla_1.6",5.10863744016859
3,2,3,-0.2,-0.13,-0.15,0,2019-08-24,"PHY_tchla_1.6",5.08518752257323
3,2,3,-0.2,-0.13,-0.15,0,2019-08-25,"PHY_tchla_1.6",5.16196179732666
3,2,3,-0.2,-0.13,-0.15,0,2019-08-26,"PHY_tchla_1.6",5.30312750858187
3,2,3,-0.2,-0.13,-0.15,0,2019-08-27,"PHY_tchla_1.6",5.34211992667655
3,2,3,-0.2,-0.13,-0.15,0,2019-08-28,"PHY_tchla_1.6",5.35682894125063
3,2,3,-0.2,-0.13,-0.15,0,2019-08-29,"PHY_tchla_1.6",5.34853663829353
3,2,3,-0.2,-0.13,-0.15,0,2019-08-30,"PHY_tchla_1.6",5.32387738746771
3,2,3,-0.2,-0.13,-0.15,0,2019-08-31,"PHY_tchla_1.6",5.59123244160485
3,2,3,-0.2,-0.13,-0.15,0,2019-09-01,"PHY_tchla_1.6",5.58973480886109
3,2,3,-0.2,-0.13,-0.15,0,2019-09-02,"PHY_tchla_1.6",5.29360548204045
3,2,3,-0.2,-0.13,-0.15,0,2019-09-03,"PHY_tchla_1.6",4.81968808457326
3,2,3,-0.2,-0.13,-0.15,0,2019-09-04,"PHY_tchla_1.6",5.10713687783669
3,2,3,-0.2,-0.13,-0.15,0,2019-09-05,"PHY_tchla_1.6",5.13599936694652
3,2,3,-0.2,-0.13,-0.15,0,2019-09-06,"PHY_tchla_1.6",4.74801486469419
3,2,3,-0.2,-0.13,-0.15,0,2019-09-07,"PHY_tchla_1.6",4.87564146754703
3,2,3,-0.2,-0.13,-0.15,0,2019-09-08,"PHY_tchla_1.6",4.88512052672693
3,2,3,-0.2,-0.13,-0.15,0,2019-09-09,"PHY_tchla_1.6",5.1618969310966
3,2,3,-0.2,-0.13,-0.15,0,2019-09-10,"PHY_tchla_1.6",5.06302194389344
3,2,3,-0.2,-0.13,-0.15,0,2019-09-11,"PHY_tchla_1.6",4.48134266674243
3,2,3,-0.2,-0.13,-0.15,0,2019-09-12,"PHY_tchla_1.6",4.9160028445511
3,2,3,-0.2,-0.13,-0.15,0,2019-09-13,"PHY_tchla_1.6",4.84888278013971
3,2,3,-0.2,-0.13,-0.15,0,2019-09-14,"PHY_tchla_1.6",4.53004310024927
3,2,3,-0.2,-0.13,-0.15,0,2019-09-15,"PHY_tchla_1.6",4.56912063802563
3,2,3,-0.2,-0.13,-0.15,0,2019-09-16,"PHY_tchla_1.6",4.63769010775936
3,2,3,-0.2,-0.13,-0.15,0,2019-09-17,"PHY_tchla_1.6",4.63351582847392
3,2,3,-0.2,-0.13,-0.15,0,2019-09-18,"PHY_tchla_1.6",4.67038594753471
3,2,3,-0.2,-0.13,-0.15,0,2019-09-19,"PHY_tchla_1.6",4.76548701811486
3,2,3,-0.2,-0.13,-0.15,0,2019-09-20,"PHY_tchla_1.6",4.79442208568188
3,2,3,-0.2,-0.13,-0.15,0,2019-09-21,"PHY_tchla_1.6",4.76852829685737
3,2,3,-0.2,-0.13,-0.15,0,2019-09-22,"PHY_tchla_1.6",4.7432066671282
3,2,3,-0.2,-0.13,-0.15,0,2019-09-23,"PHY_tchla_1.6",5.13046910142513
3,2,3,-0.2,-0.13,-0.15,0,2019-09-24,"PHY_tchla_1.6",4.64559553742451
3,2,3,-0.2,-0.13,-0.15,0,2019-09-25,"PHY_tchla_1.6",4.75882321284452
3,2,3,-0.2,-0.13,-0.15,0,2019-09-26,"PHY_tchla_1.6",4.65909609787938
3,2,3,-0.2,-0.13,-0.15,0,2019-09-27,"PHY_tchla_1.6",4.59031760109252
3,2,3,-0.2,-0.13,-0.15,0,2019-09-28,"PHY_tchla_1.6",4.75903425923622
3,2,3,-0.2,-0.13,-0.15,0,2019-09-29,"PHY_tchla_1.6",4.66613971323766
3,2,3,-0.2,-0.13,-0.15,0,2019-09-30,"PHY_tchla_1.6",4.65132977650322
3,2,3,-0.2,-0.13,-0.15,0,2019-10-01,"PHY_tchla_1.6",4.09231338539215
3,2,3,-0.2,-0.13,-0.15,0,2019-10-02,"PHY_tchla_1.6",4.30499409820042
3,2,3,-0.2,-0.13,-0.15,0,2019-10-03,"PHY_tchla_1.6",3.98762691107075
3,2,3,-0.2,-0.13,-0.15,0,2019-10-04,"PHY_tchla_1.6",3.97188309554664
3,2,3,-0.2,-0.13,-0.15,0,2019-10-05,"PHY_tchla_1.6",3.96861960282419
3,2,3,-0.2,-0.13,-0.15,0,2019-10-06,"PHY_tchla_1.6",4.03635093064559
3,2,3,-0.2,-0.13,-0.15,0,2019-10-07,"PHY_tchla_1.6",4.05105823145101
3,2,3,-0.2,-0.13,-0.15,0,2019-10-08,"PHY_tchla_1.6",4.05803766338325
3,2,3,-0.2,-0.13,-0.15,0,2019-10-09,"PHY_tchla_1.6",4.07102838285593
3,2,3,-0.2,-0.13,-0.15,0,2019-10-10,"PHY_tchla_1.6",4.00482499695208
3,2,3,-0.2,-0.13,-0.15,0,2019-10-11,"PHY_tchla_1.6",4.03326755587491
3,2,3,-0.2,-0.13,-0.15,0,2019-10-12,"PHY_tchla_1.6",3.94608232428297
3,2,3,-0.2,-0.13,-0.15,0,2019-10-13,"PHY_tchla_1.6",4.00764012299742
3,2,3,-0.2,-0.13,-0.15,0,2019-10-14,"PHY_tchla_1.6",3.99152833600258
3,2,3,-0.2,-0.13,-0.15,0,2019-10-15,"PHY_tchla_1.6",3.95543497895813
3,2,3,-0.2,-0.13,-0.15,0,2019-10-16,"PHY_tchla_1.6",3.87552934363807
3,2,3,-0.2,-0.13,-0.15,0,2019-10-17,"PHY_tchla_1.6",3.80074597956935
3,2,3,-0.2,-0.13,-0.15,0,2019-10-18,"PHY_tchla_1.6",3.8118548251426
3,2,3,-0.2,-0.13,-0.15,0,2019-10-19,"PHY_tchla_1.6",3.80095616404908
3,2,3,-0.2,-0.13,-0.15,0,2019-10-20,"PHY_tchla_1.6",3.72419018779447
3,2,3,-0.2,-0.13,-0.15,0,2019-10-21,"PHY_tchla_1.6",3.62636512915211
3,2,3,-0.2,-0.13,-0.15,0,2019-10-22,"PHY_tchla_1.6",3.50907664588589
3,2,3,-0.2,-0.13,-0.15,0,2019-10-23,"PHY_tchla_1.6",3.39853235028039
3,2,3,-0.2,-0.13,-0.15,0,2019-10-24,"PHY_tchla_1.6",3.42191831488584
3,2,3,-0.2,-0.13,-0.15,0,2019-10-25,"PHY_tchla_1.6",3.37144306395387
3,2,3,-0.2,-0.13,-0.15,0,2019-10-26,"PHY_tchla_1.6",3.32291436184225
3,2,3,-0.2,-0.13,-0.15,0,2019-10-27,"PHY_tchla_1.6",3.46162136985525
3,2,3,-0.2,-0.13,-0.15,0,2019-10-28,"PHY_tchla_1.6",3.02316879025913
3,2,3,-0.2,-0.13,-0.15,0,2019-10-29,"PHY_tchla_1.6",3.08642341999782
